x,y,M1970,M2014,Mean,,,
82.5,26.5,1019.957143,935.8636364,84.0935066,,,
83.5,26.5,1135.239643,1059.588636,75.651007,,,
84.5,26.5,1258.9125,1153.309659,105.602841,,,
85.5,26.5,1287.0825,1118.727841,168.354659,,,
86.5,26.5,1258.873571,1116.746591,142.12698,,,
87.5,26.5,1509.5275,1439.089205,70.438295,,,
88.5,26.5,1940.48,1891.239773,49.240227,,,
89.5,26.5,2024.520714,2011.052273,13.468441,,,
90.5,26.5,1803.751429,1813.615341,-9.863912,,,
91.5,26.5,1603.198214,1626.040341,-22.842127,,,
92.5,26.5,1497.531786,1470.709659,26.822127,,,
93.5,26.5,1414.543214,1356.426705,58.116509,,,
94.5,26.5,1391.403571,1317.050568,74.353003,,,
95.5,26.5,1276.076429,1202.552273,73.524156,,,
69.5,27.5,96.82928571,102.6204545,-5.79116879,,,
70.5,27.5,127.2096429,135.0534091,-7.8437662,,,
71.5,27.5,165.5471429,171.7852273,-6.2380844,,,
72.5,27.5,212.2467857,218.0505682,-5.8037825,,,
73.5,27.5,275.8757143,288.9488636,-13.0731493,,,
74.5,27.5,367.8132143,381.7545455,-13.9413312,,,
75.5,27.5,458.0717857,475.7136364,-17.6418507,,,
76.5,27.5,547.3117857,568.0085227,-20.696737,,,
77.5,27.5,616.6642857,614.7676136,1.8966721,,,
78.5,27.5,701.6621429,663.9130682,37.7490747,,,
79.5,27.5,824.6746429,735.0409091,89.6337338,,,
80.5,27.5,994.8753571,828.7119318,166.1634253,,,
81.5,27.5,1129.35,961.8948864,167.4551136,,,
82.5,27.5,1308.497857,1186.067045,122.430812,,,
83.5,27.5,1597.195357,1452.840341,144.355016,,,
84.5,27.5,1867.573571,1679.889205,187.684366,,,
88.5,27.5,1351.397143,1314.842045,36.555098,,,
89.5,27.5,1281.8275,1285.998295,-4.170795,,,
90.5,27.5,1448.964643,1471.609091,-22.644448,,,
91.5,27.5,1391.490714,1408.820455,-17.329741,,,
92.5,27.5,1210.317857,1197.043182,13.274675,,,
93.5,27.5,1289.190714,1247.963068,41.227646,,,
94.5,27.5,1367.423929,1294.104545,73.319384,,,
95.5,27.5,1352.064286,1273.19375,78.870536,,,
96.5,27.5,1108.508929,1053.882386,54.626543,,,
97.5,27.5,1011.521786,965.5528409,45.9689451,,,
70.5,28.5,98.90857143,111.2147727,-12.30620127,,,
71.5,28.5,124.8710714,138.2539773,-13.3829059,,,
72.5,28.5,165.2389286,179.5011364,-14.2622078,,,
73.5,28.5,220.0467857,234.1755682,-14.1287825,,,
74.5,28.5,288.8242857,303.3090909,-14.4848052,,,
75.5,28.5,360.9042857,385.6971591,-24.7928734,,,
76.5,28.5,469.2796429,513.0159091,-43.7362662,,,
77.5,28.5,613.7935714,652.7125,-38.9189286,,,
78.5,28.5,789.195,746.0636364,43.1313636,,,
79.5,28.5,1041.716429,890.2590909,151.4573381,,,
80.5,28.5,1299.1325,1024.176705,274.955795,,,
81.5,28.5,1282.126429,1047.388068,234.738361,,,
88.5,28.5,867.7142857,846.7772727,20.937013,,,
91.5,28.5,775.62,774.4579545,1.1620455,,,
92.5,28.5,718.3607143,697.4471591,20.9135552,,,
93.5,28.5,839.8103571,807.6340909,32.1762662,,,
94.5,28.5,991.2367857,953.1255682,38.1112175,,,
95.5,28.5,959.5017857,908.7505682,50.7512175,,,
96.5,28.5,750.7089286,714.3369318,36.3719968,,,
97.5,28.5,617.9096429,590.6227273,27.2869156,,,
72.5,29.5,144.8296429,166.9198864,-22.0902435,,,
73.5,29.5,190.2853571,220.4784091,-30.193052,,,
74.5,29.5,272.4242857,288.0034091,-15.5791234,,,
75.5,29.5,362.3953571,381.83125,-19.4358929,,,
76.5,29.5,500.0264286,532.5835227,-32.5570941,,,
77.5,29.5,751.3164286,701.9863636,49.330065,,,
78.5,29.5,913.3892857,806.31875,107.0705357,,,
79.5,29.5,1038.661071,867.4357955,171.2252755,,,
80.5,29.5,1006.3325,832.5136364,173.8188636,,,
94.5,29.5,568.3125,559.6630682,8.6494318,,,
95.5,29.5,619.7596429,598.0852273,21.6744156,,,
96.5,29.5,508.3785714,484.0329545,24.3456169,,,
73.5,30.5,222.4828571,279.3068182,-56.8239611,,,
74.5,30.5,316.3089286,366.0607955,-49.7518669,,,
75.5,30.5,449.1139286,470.7517045,-21.6377759,,,
76.5,30.5,656.4339286,616.4732955,39.9606331,,,
77.5,30.5,908.8507143,736.8085227,172.0421916,,,
78.5,30.5,871.4664286,706.6806818,164.7857468,,,
79.5,30.5,613.76,520.5920455,93.1679545,,,
80.5,30.5,401.0028571,361.8568182,39.1460389,,,
74.5,31.5,409.8096429,509.6409091,-99.8312662,,,
75.5,31.5,591.4914286,613.3267045,-21.8352759,,,
76.5,31.5,798.0057143,694.4022727,103.6034416,,,
77.5,31.5,748.8514286,610.1613636,138.690065,,,
78.5,31.5,621.2510714,525.0471591,96.2039123,,,
79.5,31.5,379.4167857,334.7954545,44.6213312,,,
74.5,32.5,551.6382143,625.9818182,-74.3436039,,,
75.5,32.5,623.4653571,636.75,-13.2846429,,,
76.5,32.5,506.2267857,456.2232955,50.0034902,,,
77.5,32.5,315.0560714,280.2732955,34.7827759,,,
78.5,32.5,230.4785714,208.5522727,21.9262987,,,
79.5,32.5,185.1678571,172.0494318,13.1184253,,,
73.5,33.5,537.7057143,652.425,-114.7192857,,,
74.5,33.5,454.4617857,506.2079545,-51.7461688,,,
75.5,33.5,387.9182143,401.1085227,-13.1903084,,,
76.5,33.5,232.6621429,228.3204545,4.3416884,,,
77.5,33.5,153.655,150.7397727,2.9152273,,,
78.5,33.5,112.3192857,109.9289773,2.3903084,,,
79.5,33.5,98.37392857,95.98409091,2.38983766,,,
73.5,34.5,390.4685714,462.7914773,-72.3229059,,,
74.5,34.5,281.2957143,313.9715909,-32.6758766,,,
75.5,34.5,168.4207143,183.5971591,-15.1764448,,,
76.5,34.5,118.5053571,126.3863636,-7.8810065,,,
77.5,34.5,66.89857143,70.59204545,-3.69347402,,,
78.5,34.5,27.63,28.94829545,-1.31829545,,,
79.5,34.5,7.4275,7.989772727,-0.562272727,,,
73.5,35.5,168.6217857,203.0477273,-34.4259416,,,
74.5,35.5,121.1707143,146.0943182,-24.9236039,,,
75.5,35.5,79.93928571,91.62443182,-11.68514611,,,
76.5,35.5,27.78714286,31.56136364,-3.77422078,,,
77.5,35.5,5.000714286,6.088636364,-1.087922078,,,
78.5,35.5,1.314285714,1.697727273,-0.383441559,,,
79.5,35.5,0.655,0.861931818,-0.206931818,,,
80.5,35.5,0.662142857,0.882386364,-0.220243507,,,
72.5,36.5,87.26607143,103.0602273,-15.79415587,,,
73.5,36.5,74.81,87.52840909,-12.71840909,,,
74.5,36.5,52.08357143,58.75511364,-6.67154221,,,
75.5,36.5,17.17678571,20.24090909,-3.06412338,,,
78.5,36.5,2.0625,2.563636364,-0.501136364,,,
79.5,36.5,10.70321429,12.48011364,-1.77689935,,,
